Date,Tweets
2022-04-20 20:59:38+00:00,"RT @Blockworks_: OFFICIAL: Tesla hasn't sold any of its #Bitcoin 

- Tesla Q1 2022 Earnings Report https://t.co/V1IwpDpWYq"
2022-04-20 20:59:38+00:00,"@BluesparrowC @elonmusk @BillyM2k @nichegamer @slashdot @BlueSparrowETH @Bluebit_io 🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦

                   🔥A global project🔥 

Connect the whole world with bluesparrow

@BlueSparrowETH
@BluesparrowC
#BluesparrowCEX
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#bitcoin
#BestDrawToken
#Bluesparrowcharity
#Web3
#NFTGiveaways 
a07ix https://t.co/giOnWExM04"
2022-04-20 20:59:38+00:00,🔥 Bitcoin short-term view - correction to $40.587 ?❓ Check the post https://t.co/5QoUEa6xg2 #bitcoin @tradingview #crypto $btc #btc https://t.co/VL5OuppCOJ
2022-04-20 20:59:38+00:00,"RT @AirdropStario: 💧 METAFRIKA Airdrop 💧

🏆 Task:          ➕  Up to 3 million FRIK (~$15)

👨‍👩‍👧 Referral:   ➕  10 Million FRIK (~50) for t…"
2022-04-20 20:59:37+00:00,"@Fidelity also has a great report on why investors need to consider bitcoin separately from other digital assets. You can see that here.

https://t.co/ZZPiaDfSx8"
2022-04-20 20:59:37+00:00,RT @100trillionUSD: #bitcoin 200 week moving average approaches realized price 🚀 https://t.co/x6Uj6sM9gS
2022-04-20 20:59:37+00:00,"See more of Jurrien's charts and explaining his bitcoin investment thesis here:

https://t.co/U7y8rDRXCp"
2022-04-20 20:59:36+00:00,RT @ashwsbreal: If i wake up to 440k followers on twitter i will give $440 #Bitcoin to one random follower. Just retweet and be following m…
2022-04-20 20:59:36+00:00,Current #Bitcoin Price is $41405 #BTC #Crypto
2022-04-20 20:59:36+00:00,"Nothing to see here, just @TimmerFidelity, the director of global macro at Fidelity charting away the s-curve that is #BITCOIN https://t.co/fl2qLqYeqh"
2022-04-20 20:59:36+00:00,"ThePaulBunyan found #bitcoin in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/DSR7R1wnfu #cryptocurrency #2630398 https://t.co/Dnkulnce4a"
2022-04-20 20:59:36+00:00,"RT @blockchainchick: Welcome back $42,000 #Bitcoin🔥"
2022-04-20 20:59:36+00:00,"RT @airdropinspect: New airdrop: YouClout (YCT)
Total Reward: $5,000 worth of YCT
Rate: ⭐️⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 100
Distribu…"
2022-04-20 20:59:36+00:00,"RT @DefiGabbi: $100 - 24 Hours

$50 if you:
➡️ RT &amp; Follow @play2raffle

Bonus $50 if you:
➡️ Enter my $50 raffle for free on: https://t.co…"
2022-04-20 20:59:35+00:00,"RT @ApeborgToken: #APEBORG 🐵🐵🐵

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th 🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-20 20:59:35+00:00,"RT @vinny63920360: Biggest Movers: APE up Almost 30%, ZIL and AAVE Among Wednesday's Big Gainers – Market Updates Bitcoin News https://t.co…"
2022-04-20 20:59:35+00:00,RT @Blockworks_: JUST IN: 🇦🇺 Australia's first spot #Bitcoin and Ether ETFs to launch next week
2022-04-20 20:59:35+00:00,"RT @AirdropDet: 🔍 New #Airdrop: ATNIR Launchpad

💲 Reward: Up to 1K ATNIR (~$5) + 200K ATNIR (~$1K) referral pool

🔴 Start the airdrop bot…"
2022-04-20 20:59:34+00:00,"@HULKGEMSCALLS we are close to beat a 0. Come on, join us, 1cent Ecosystem!

@1Cent_token

🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
#shibaburn #1cent #xcent #shibainu #altcoin #bscgem #bitcoin"
2022-04-20 20:59:34+00:00,Mike is a pioneer and visionary. One of first big macro “TradFi” investors to understand #Bitcoin. Excited to hear him speak at @CryptoBahamas. #CryptoBahamas https://t.co/J229m2iOED
2022-04-20 20:59:34+00:00,"@BscPitbull @HuobiGlobal @HuobiFutures_ @HuobiWallet @HuobiVentures @HuobiJapanInfo @TheHuobiNFT @Huobi_Italy @HuobiTurkiye @Huobi_Research The future of ""Pitbull Token"" is very shine. Don't be late to join us. $PIT @BscPitbull #Bitcoin #btc #PitbullCrew #pitbulltoken https://t.co/CuhzvobDv2"
2022-04-20 20:59:33+00:00,"RT @DTranquillShow: Giveaway sweepstakes is LIVE! We’re giving away $250 in Bitcoin, signed @DTranquill jersey, &amp; signed @DerwinJames jerse…"
2022-04-20 20:59:33+00:00,"RT @airdropinspect: New airdrop: YouClout (YCT)
Total Reward: $5,000 worth of YCT
Rate: ⭐️⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 100
Distribu…"
2022-04-20 20:59:33+00:00,"The concept of the project and the system is very good, the cohesiveness of the project team can be guaranteed, the quality of security is very reliable, we share this important information with the world! #revenue #revenuecoin #bnb #bitcoin https://t.co/kqae0aMeKe"
2022-04-20 20:59:31+00:00,"Doge Day Then and Now
#Doge #Dogecoin #DogeDay
https://t.co/wUVPTaVKed"
2022-04-20 20:59:30+00:00,"@BluesparrowC @elonmusk @BillyM2k @nichegamer @slashdot @BlueSparrowETH @Bluebit_io Don’t cry because it’s over. Smile because it happened, #bluesparrow came…

@BlueSparrowETH
@BluesparrowC
#BluesparrowCEX
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#bitcoin
#BestDrawToken
#Bluesparrowcharity
#Web3
#NFT
q96ox https://t.co/66YAZ5wvaH"
2022-04-20 20:59:30+00:00,"Bitcoin 'tribalism' is holding the crypto industry back, Ripple CEO says https://t.co/b3dMTsWML0"
2022-04-20 20:59:30+00:00,"@ivendpay @frztoken ✅Big token burning On April 22
✅If you want to get #rich, buy #frzss
@frztoken @cz_binance @elonmusk
#binance #bitcoin #crypto
🌈🌈🌈🌈💜💜💜💜🌱🌱🌱🌱💗💗💗💗
🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆"
2022-04-20 20:59:30+00:00,"@dannybopp @CCribz @nihkalowz @FlokitoValhalla @Zima_The_Ape @EtherNasyonaL @EmmyMoonie @TATrader_Alan @JuliaDogecoin @ProjectsIco @el_crypto_prof That's why we love #Bitcoin 😁. No failed guidance, no public offerings"
2022-04-20 20:59:30+00:00,"Many large market cap cryptocurrencies have seen their prices rise to levels not seen since October, despite the market correction. Bitcoin (BTC), for example, fell to $42,000, while ether dropped to $3,503 and then made a slight recovery to more than $3,900."
2022-04-20 20:59:30+00:00,"Always have a plan for the future 
#bitcoin #cryptocurrency"
2022-04-20 20:59:30+00:00,"RT @AirdropDet: 🔍 New #Airdrop: ATNIR Launchpad

💲 Reward: Up to 1K ATNIR (~$5) + 200K ATNIR (~$1K) referral pool

🔴 Start the airdrop bot…"
2022-04-20 20:59:30+00:00,RT @AdrianoFeria: Australia is launching $BTC and $ETH spot ETFs next week. https://t.co/55xV7QvRor
2022-04-20 20:59:29+00:00,#Bitcoin unstoppable 💥🚀🌒
2022-04-20 20:59:29+00:00,"RT @MartiniGuyYT: If #Bitcoin  doesn't reach $50,000 by April 20th, I will give $2,500 to one lucky follower! 👀🚀

LIKE ❤️ &amp; FOLLOW 🚀 TO ENT…"
2022-04-20 20:59:29+00:00,"Crypto Markets Fall During Macro Uncertainty

Bitcoin and other cryptocurrency prices plunged tremendously due to a weekend sell-off and low exchange volume.

Coinglass data shows that liquidations have exceeded $2.5 billion in the last 24 hours."
2022-04-20 20:59:29+00:00,"RT @airdropinspect: New airdrop: Baby WOJ by Wojak Finance (BWJ)
Total Reward: $15,000 worth of BWJ
Rate: ⭐️⭐️⭐️⭐️
Winners: 2000 Random &amp; T…"
2022-04-20 20:59:29+00:00,"RT @BUSDCropFarmer: Huge news! 

We’re launching $USDC Crops Farmer with the same features as $BUSD Crops Farmer on April 22, 2022 @ 2PM UT…"
2022-04-20 20:59:29+00:00,"RT @airdropinspect: New airdrop: YouClout (YCT)
Total Reward: $5,000 worth of YCT
Rate: ⭐️⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 100
Distribu…"
2022-04-20 20:59:28+00:00,"RT @MartiniGuyYT: If #Bitcoin    doesn't reach $50,000 by April 20th, I will give $2,500 to one lucky follower! 👀🚀

LIKE ❤️ &amp; FOLLOW 🚀 TO E…"
2022-04-20 20:59:59+00:00,"Alien News #aliennews
MARYLAND PORSCHE DEALER NOW ACCEPTS BITCOIN PAYMENTS
https://t.co/shg6u9bi2T #nft #nftgame #playtoearn #opensea #openseanft #alien #aliens #aliensfootball #alienfootball #game #games #nftgame #nftgames  #nftpresale #presale
#btc #btcnews #bitcoin #porsche https://t.co/1nJJMufFS0"
2022-04-20 20:59:59+00:00,"@HisgraceG Please be careful! This guy is a scammer. DO NOT SEND HIM ANYTHING!!!! I HAVE LL OF THE DMS. Told me I won $10,000 in bitcoin never paid anything he’s a liar. Lied to my son about having an investment for his future…my autistic son!! He says a dumb quote, &amp; shows u blurred pics"
2022-04-20 20:59:59+00:00,🚀BITCOIN PUMP HOW TO SEE IT IN ADVANCE AND PROFIT  WAR ON THE 1 MINUTE C... https://t.co/ORmLKIaiMD via @YouTube
2022-04-20 20:59:58+00:00,"We just know #btc  will moon #crypto #binance #cryptocurrency #bitcoin #eth #ethereum

https://t.co/nUM8e2PspK"
2022-04-20 20:59:58+00:00,"RT @BITCOINMACADEMY: #Bitcoin has tested $43800-$44500 many times, and this could be where the bears step in and take us back down to $36K.…"
2022-04-20 20:59:58+00:00,"RT @airdropinspect: New airdrop: YouClout (YCT)
Total Reward: $5,000 worth of YCT
Rate: ⭐️⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 100
Distribu…"
2022-04-20 20:59:58+00:00,"RT @HelennaOlubunmi: When it comes to building a brand online, getting improved leads, or expanding your client
base. Our company has the a…"
2022-04-20 20:59:58+00:00,U.S. lobs fresh round of sanctions against bitcoin miner and others seen to be aiding Russia https://t.co/26QBU5ghMc
2022-04-20 20:59:57+00:00,RT @ashwsbreal: If i wake up to 440k followers on twitter i will give $440 #Bitcoin to one random follower. Just retweet and be following m…
2022-04-20 20:59:57+00:00,"RT @AirdropStario: 💧 PyramiDAO Airdrop 💧

🏆 Task:          ➕  Up to 100 PYRA (~$12)

👨‍👩‍👧 Referral:   ➕  10 PYRA (~$1.2) ➕ 1 Helmet NFT fo…"
2022-04-20 20:59:57+00:00,"@quixotequest @whatsahani @kenklippenstein What else would they use? Bitcoin, rubles, so many choices.
Derp."
2022-04-20 20:59:57+00:00,"RT @BTC_Archive: #Bitcoin illiquid supply is going parabolic! 🚀
Probably nothing... https://t.co/1cRdrbH8eD"
2022-04-20 20:59:57+00:00,"RT @AirdropElite: 💰💰MemeBank Airdrop💰💰
Get 50 $MBK and earn free BitCoin
Referral: 5 $MBK
How to get?
https://t.co/XKEDv2tJrQ https://t.co/…"
2022-04-20 20:59:56+00:00,"RT @TimmerFidelity: Bitcoin, boring? Gasp! But boring is good if you want institutional adoption. 🧵 https://t.co/GiNqHpPe6a"
2022-04-20 20:59:56+00:00,RT @fahimislam500: This is an excellent indicator! project is very good. #aliceincrypto #NFT #aliceNFT #Airdrop #bountycampaign #bitcoin #d…
2022-04-20 20:59:56+00:00,"RT @Grayscale: We had plenty to discuss at #ExchangeETF this week. @Blockworks_ has the details: 
https://t.co/prhklORl2T"
2022-04-20 20:59:56+00:00,"RT @scottmelker: You average Netflix investor (recently Facebook) saw 25% of their position erased in a matter of minutes, after hours when…"
2022-04-20 20:59:56+00:00,RT @CoinHuntWorld: Ultimate 4/20 contest!  You have 4 hours and 20 minutes! Retweet this message 420 times by 4:20pm Pacific Time today for…
2022-04-20 20:59:56+00:00,"RT @Funblockio: 📰Keep up with the #Airdrop and other big announcements on our social media.
 
👥Join our community.

Website: https://t.co/A…"
2022-04-20 20:59:55+00:00,"RT @paywithmoon: Living on #Bitcoin just got a whole lot easier!

Now you can take Moon with you in-store with the launch of mobile wallet…"
2022-04-20 20:59:55+00:00,"RT @CarlBMenger: BREAKING: Argentina considers #Bitcoin to fight inflation. Dominos are falling. Gradually, then suddenly. 

https://t.co/S…"
2022-04-20 20:59:55+00:00,"RT @BITCOINMACADEMY: #Bitcoin has tested $43800-$44500 many times, and this could be where the bears step in and take us back down to $36K.…"
2022-04-20 20:59:55+00:00,"RT @TimmerFidelity: Bitcoin, boring? Gasp! But boring is good if you want institutional adoption. 🧵 https://t.co/GiNqHpPe6a"
2022-04-20 20:59:55+00:00,"RT @ApeborgToken: #APEBORG 🐵🐵🐵

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th 🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-20 20:59:55+00:00,"RT @StarbankFinance: GM🌟
The time has come🔥
We'd like to celebrate the coming of @StarbankFinance launch by giveaway 250,000 $SBX to the co…"
2022-04-20 20:59:53+00:00,"@ivendpay @frztoken ✅Big token burning On April 22
✅If you want to get #rich, buy #frzss
@frztoken @cz_binance @elonmusk
#binance #bitcoin #crypto
🌈🌈🌈🌈💜💜💜💜🌱🌱🌱🌱💗💗💗💗
🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆"
2022-04-20 20:59:53+00:00,"RT @EncryptedPunks: As 10 days remain, we share another notable Cypherpunk -

Adam Back is a British cryptographer and cypherpunk. He is th…"
2022-04-20 20:59:53+00:00,"RT @Jayecane: I’m sending 5 people money right now rt + post your cashapp, PayPal, Bitcoin now"
2022-04-20 20:59:52+00:00,"RT @GawsStiph: $50  •  12 HOURS⌛

✅ $25 - RT + Follow 
@play2raffle

🔷 $25 - Enter the free raffle: https://t.co/ryhVi5R6MB… (Post Proof!)…"
2022-04-20 20:59:52+00:00,"RT @RGBAtlantica: Never vote for someone who is playing a con game
Who made 9 million at a $167,000 govt. job
Who thinks bitcoin will stop…"
2022-04-20 20:59:52+00:00,"RT @GiveawayInspect: New Giveaway: Fitness Evolution
Total Reward: 2,000 USDT
Rate: ⭐️⭐️⭐️⭐️
Winners: 750 Random &amp; Top 50
Distribution: wit…"
2022-04-20 20:59:51+00:00,"@CryptoTreys @DEXToolsApp @DoggerToken we are close to beat a 0. Come on, join us, 1cent Ecosystem!

@1Cent_token

🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
#shibaburn #1cent #xcent #shibainu #altcoin #bscgem #bitcoin"
2022-04-20 20:59:51+00:00,"RT @Purnama68932916: #aliceincrypto#NFT#aliceNFT#Airdrop#bountycampaign#bitcoin#defy#Crypto#BSCGem#BSCGemsAlert#web3
I believe that the pro…"
2022-04-20 20:59:51+00:00,"RT @airdropinspect: New airdrop: YouClout (YCT)
Total Reward: $5,000 worth of YCT
Rate: ⭐️⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 100
Distribu…"
2022-04-20 20:59:51+00:00,RT @Blockworks_: Tesla holds $1.26 billion worth of #Bitcoin
2022-04-20 20:59:51+00:00,"@BluesparrowC @elonmusk @BillyM2k @nichegamer @slashdot @BlueSparrowETH @Bluebit_io Don’t cry because it’s over. Smile because it happened, #bluesparrow came…

@BlueSparrowETH
@BluesparrowC
#BluesparrowCEX
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#bitcoin
#BestDrawToken
#Bluesparrowcharity
#Web3
#NFT
q8uox https://t.co/ZrzW5FmOM0"
2022-04-20 20:59:51+00:00,"@NFTLlama @Llamaverse_ Mint date is near for @MindBlowersNFT❤️🧠🤯

Help spread mental state awareness with this awesome project! 🤯🥰

Join the Discord group now: https://t.co/R7EZjzwQLJ 

#NFT #NFTCommunity #NFTCollection #NFTdrop
#Crypto #Ethereum #Eth #Bitcoin #Binance #NFTs https://t.co/7WPSPfCVKg"
2022-04-20 20:59:50+00:00,"RT @HelennaOlubunmi: Need assistance building a brand online, getting prospective clients, or establishing your web-based presence? Helenna…"
2022-04-20 20:59:50+00:00,RT @Purnama68932916: #aliceincrypto#NFT#aliceNFT#Airdrop#bountycampaign#bitcoin#defy#Crypto#BSCGem#BSCGemsAlert#web3 https://t.co/mXBwzQFO25
2022-04-20 20:59:50+00:00,RT @sircryptotips: Did you know that when $1 is printed there is interest attached to it? That means they need to print more currency to pa…
2022-04-20 20:59:49+00:00,"RT @MartiniGuyYT: If #Bitcoin   doesn't reach $50,000 by April 20th, I will give $2,500 to one lucky follower! 👀🚀

LIKE ❤️ &amp; FOLLOW 🚀 TO EN…"
2022-04-20 20:59:49+00:00,"RT @HawkBlaze_: Jack Dorsey Claims if 'You’re Building on #Ethereum You Have at Least One, if Not Many, Single Points of Failure'
$BTC  $ET…"
2022-04-20 20:59:48+00:00,"YoBit AirDrop: Earn up to 4700 Fast Dollars daily: https://t.co/1qziEQAp9J
#yobit #bitcoin #airdrop"
2022-04-20 20:59:48+00:00,"RT @GawsStiph: $50  •  12 HOURS⌛

✅ $25 - RT + Follow 
@play2raffle

🔷 $25 - Enter the free raffle: https://t.co/ryhVi5R6MB… (Post Proof!)…"
2022-04-20 20:59:46+00:00,"RT @epicnfts_art: ✨Crypto Women Dailies - 2012 March 30th | Bitcoin Version 0.6.0 Released
 
Learn more about the historical significance o…"
2022-04-20 20:59:45+00:00,RT @monmondol41: I advise everyone not to slow down and to join the project. I'm sure the project will be successful! #aliceincrypto #NFT #…
2022-04-20 20:59:45+00:00,"RT @DefiGabbi: $100 - 24 Hours

$50 if you:
➡️ RT &amp; Follow @play2raffle

Bonus $50 if you:
➡️ Enter my $50 raffle for free on: https://t.co…"
2022-04-20 20:59:45+00:00,"RT @CryptoListy: Protect your assets. @coolwallet S is one of the most secure #crypto hardware wallets for #Bitcoin, #Ethereum, #Litecoin a…"
2022-04-20 20:59:44+00:00,"@AlecoNFT @TheStonerApes @opensea we are close to beat a 0. Come on, join us, 1cent Ecosystem!

@1Cent_token

🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
#shibaburn #1cent #xcent #shibainu #altcoin #bscgem #bitcoin"
2022-04-20 20:59:44+00:00,"@BluesparrowC @elonmusk @BillyM2k @nichegamer @slashdot @BlueSparrowETH @Bluebit_io Don’t cry because it’s over. Smile because it happened, #bluesparrow came…

@BlueSparrowETH
@BluesparrowC
#BluesparrowCEX
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#bitcoin
#BestDrawToken
#Bluesparrowcharity
#Web3
#NFT
q9iox https://t.co/6ThFMnXfpz"
2022-04-20 20:59:44+00:00,"@ivendpay @frztoken ✅Big token burning On April 22
✅If you want to get #rich, buy #frzss
@frztoken @cz_binance @elonmusk
#binance #bitcoin #crypto
🌈🌈🌈🌈💜💜💜💜🌱🌱🌱🌱💗💗💗💗
🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆"
2022-04-20 20:59:43+00:00,"RT @forlorn07: Get ready for the new trend. 😎

#Hamstercoin 🐹 #Ham 🐹 #Btc #Bitcoin 

@_hamster_coin"
2022-04-20 20:59:42+00:00,"RT @ValueFinance_: Chinese technology company https://t.co/0TEjoY2TjB, which provides food delivery services, has turned the famous Chinese…"
2022-04-20 20:59:41+00:00,"This zesty faucet from @_bitcoiner is making me tweet this to claim my free Lightning sats. ⚡

@boltcoiner unlock me 39ce4b98-0747-40d9-8260-4a64350d75a1

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/BBu0hwarb5"
2022-04-20 20:59:40+00:00,"RT @DTranquillShow: Giveaway sweepstakes is LIVE! We’re giving away $250 in Bitcoin, signed @DTranquill jersey, &amp; signed @DerwinJames jerse…"
2022-04-20 20:59:40+00:00,"RT @Ashley030: 🚀THE NEXT x100 TOKEN🚀

Join us!

Website https://t.co/e0tW4r25sI
Whitepaper https://t.co/rGtryoaQyu
Telegram https://t.co/rf…"
2022-04-20 20:59:40+00:00,RT @WatcherGuru: JUST IN: 🇩🇪 German bank Commerzbank has applied for a #Bitcoin and #crypto custody business license.
2022-04-20 20:59:40+00:00,"RT @SatoshiLite: Sadly, /r/btc is becoming a cesspool. It's basically a Core/Blockstream/SegWit-bashing, BU-praising echo chamber. /r/bitco…"
2022-04-20 20:59:39+00:00,"RT @TimmerFidelity: Bitcoin, boring? Gasp! But boring is good if you want institutional adoption. 🧵 https://t.co/GiNqHpPe6a"
2022-04-20 20:59:39+00:00,"Hmmmmm

I wonder if self professed candidates for PM who espouse bitcoin as part of federal monetary policy have low financial literacy as well? https://t.co/atWHGm9xsS"
2022-04-20 20:59:38+00:00,"RT @Blockworks_: OFFICIAL: Tesla hasn't sold any of its #Bitcoin 

- Tesla Q1 2022 Earnings Report https://t.co/V1IwpDpWYq"
2022-04-20 20:59:38+00:00,"@BluesparrowC @elonmusk @BillyM2k @nichegamer @slashdot @BlueSparrowETH @Bluebit_io 🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦

                   🔥A global project🔥 

Connect the whole world with bluesparrow

@BlueSparrowETH
@BluesparrowC
#BluesparrowCEX
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#bitcoin
#BestDrawToken
#Bluesparrowcharity
#Web3
#NFTGiveaways 
a07ix https://t.co/giOnWExM04"
2022-04-20 20:59:38+00:00,🔥 Bitcoin short-term view - correction to $40.587 ?❓ Check the post https://t.co/5QoUEa6xg2 #bitcoin @tradingview #crypto $btc #btc https://t.co/VL5OuppCOJ
2022-04-20 20:59:38+00:00,"RT @AirdropStario: 💧 METAFRIKA Airdrop 💧

🏆 Task:          ➕  Up to 3 million FRIK (~$15)

👨‍👩‍👧 Referral:   ➕  10 Million FRIK (~50) for t…"
2022-04-20 20:59:37+00:00,"@Fidelity also has a great report on why investors need to consider bitcoin separately from other digital assets. You can see that here.

https://t.co/ZZPiaDfSx8"
2022-04-20 20:59:37+00:00,RT @100trillionUSD: #bitcoin 200 week moving average approaches realized price 🚀 https://t.co/x6Uj6sM9gS
2022-04-20 20:59:37+00:00,"See more of Jurrien's charts and explaining his bitcoin investment thesis here:

https://t.co/U7y8rDRXCp"
2022-04-20 20:59:36+00:00,RT @ashwsbreal: If i wake up to 440k followers on twitter i will give $440 #Bitcoin to one random follower. Just retweet and be following m…
2022-04-20 20:59:36+00:00,Current #Bitcoin Price is $41405 #BTC #Crypto
2022-04-20 20:59:36+00:00,"Nothing to see here, just @TimmerFidelity, the director of global macro at Fidelity charting away the s-curve that is #BITCOIN https://t.co/fl2qLqYeqh"
2022-04-20 20:59:36+00:00,"ThePaulBunyan found #bitcoin in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/DSR7R1wnfu #cryptocurrency #2630398 https://t.co/Dnkulnce4a"
2022-04-20 20:59:36+00:00,"RT @blockchainchick: Welcome back $42,000 #Bitcoin🔥"
2022-04-20 20:59:36+00:00,"RT @airdropinspect: New airdrop: YouClout (YCT)
Total Reward: $5,000 worth of YCT
Rate: ⭐️⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 100
Distribu…"
2022-04-20 20:59:36+00:00,"RT @DefiGabbi: $100 - 24 Hours

$50 if you:
➡️ RT &amp; Follow @play2raffle

Bonus $50 if you:
➡️ Enter my $50 raffle for free on: https://t.co…"
2022-04-20 20:59:35+00:00,"RT @ApeborgToken: #APEBORG 🐵🐵🐵

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th 🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-20 20:59:35+00:00,"RT @vinny63920360: Biggest Movers: APE up Almost 30%, ZIL and AAVE Among Wednesday's Big Gainers – Market Updates Bitcoin News https://t.co…"
2022-04-20 20:59:35+00:00,RT @Blockworks_: JUST IN: 🇦🇺 Australia's first spot #Bitcoin and Ether ETFs to launch next week
2022-04-20 20:59:35+00:00,"RT @AirdropDet: 🔍 New #Airdrop: ATNIR Launchpad

💲 Reward: Up to 1K ATNIR (~$5) + 200K ATNIR (~$1K) referral pool

🔴 Start the airdrop bot…"
2022-04-20 20:59:34+00:00,"@HULKGEMSCALLS we are close to beat a 0. Come on, join us, 1cent Ecosystem!

@1Cent_token

🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
#shibaburn #1cent #xcent #shibainu #altcoin #bscgem #bitcoin"
2022-04-20 20:59:34+00:00,Mike is a pioneer and visionary. One of first big macro “TradFi” investors to understand #Bitcoin. Excited to hear him speak at @CryptoBahamas. #CryptoBahamas https://t.co/J229m2iOED
2022-04-20 20:59:34+00:00,"@BscPitbull @HuobiGlobal @HuobiFutures_ @HuobiWallet @HuobiVentures @HuobiJapanInfo @TheHuobiNFT @Huobi_Italy @HuobiTurkiye @Huobi_Research The future of ""Pitbull Token"" is very shine. Don't be late to join us. $PIT @BscPitbull #Bitcoin #btc #PitbullCrew #pitbulltoken https://t.co/CuhzvobDv2"
2022-04-20 20:59:33+00:00,"RT @DTranquillShow: Giveaway sweepstakes is LIVE! We’re giving away $250 in Bitcoin, signed @DTranquill jersey, &amp; signed @DerwinJames jerse…"
2022-04-20 20:59:33+00:00,"RT @airdropinspect: New airdrop: YouClout (YCT)
Total Reward: $5,000 worth of YCT
Rate: ⭐️⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 100
Distribu…"
2022-04-20 20:59:33+00:00,"The concept of the project and the system is very good, the cohesiveness of the project team can be guaranteed, the quality of security is very reliable, we share this important information with the world! #revenue #revenuecoin #bnb #bitcoin https://t.co/kqae0aMeKe"
2022-04-20 20:59:31+00:00,"Doge Day Then and Now
#Doge #Dogecoin #DogeDay
https://t.co/wUVPTaVKed"
2022-04-20 20:59:30+00:00,"@BluesparrowC @elonmusk @BillyM2k @nichegamer @slashdot @BlueSparrowETH @Bluebit_io Don’t cry because it’s over. Smile because it happened, #bluesparrow came…

@BlueSparrowETH
@BluesparrowC
#BluesparrowCEX
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#bitcoin
#BestDrawToken
#Bluesparrowcharity
#Web3
#NFT
q96ox https://t.co/66YAZ5wvaH"
2022-04-20 20:59:30+00:00,"Bitcoin 'tribalism' is holding the crypto industry back, Ripple CEO says https://t.co/b3dMTsWML0"
2022-04-20 20:59:30+00:00,"@ivendpay @frztoken ✅Big token burning On April 22
✅If you want to get #rich, buy #frzss
@frztoken @cz_binance @elonmusk
#binance #bitcoin #crypto
🌈🌈🌈🌈💜💜💜💜🌱🌱🌱🌱💗💗💗💗
🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆"
2022-04-20 20:59:30+00:00,"@dannybopp @CCribz @nihkalowz @FlokitoValhalla @Zima_The_Ape @EtherNasyonaL @EmmyMoonie @TATrader_Alan @JuliaDogecoin @ProjectsIco @el_crypto_prof That's why we love #Bitcoin 😁. No failed guidance, no public offerings"
2022-04-20 20:59:30+00:00,"Many large market cap cryptocurrencies have seen their prices rise to levels not seen since October, despite the market correction. Bitcoin (BTC), for example, fell to $42,000, while ether dropped to $3,503 and then made a slight recovery to more than $3,900."
2022-04-20 20:59:30+00:00,"Always have a plan for the future 
#bitcoin #cryptocurrency"
